time, Quad.Pos.Y, Quad.Est.Y, Quad.Vel.Y, Quad.Est.VY
7.659627,2.963392,2.951638,0.053961,-0.014954
7.664627,2.963661,2.951547,0.053550,-0.015564
7.669627,2.963927,2.951410,0.053144,-0.017066
7.674626,2.964192,2.951306,0.052747,-0.017592
7.679626,2.964455,2.951509,0.052348,-0.013904
7.684626,2.964715,2.951423,0.051955,-0.014613
7.689625,2.964974,2.951591,0.051566,-0.011732
7.694625,2.965231,2.951519,0.051181,-0.012569
7.699625,2.965485,2.951576,0.050805,-0.011550
7.704624,2.965738,2.951505,0.050443,-0.012408
7.709624,2.965989,2.951704,0.050086,-0.009370
7.714623,2.966239,2.951646,0.049734,-0.010334
7.719623,2.966486,2.950826,0.049383,-0.022097
7.724623,2.966732,2.950692,0.049021,-0.022675
7.729622,2.966976,2.950882,0.048654,-0.019113
7.734622,2.967218,2.950767,0.048290,-0.019829
7.739622,2.967459,2.950666,0.047931,-0.020598
7.744621,2.967697,2.950541,0.047586,-0.021282
7.749621,2.967934,2.950606,0.047252,-0.019684
7.754621,2.968169,2.950486,0.046929,-0.020397
7.759620,2.968403,2.949974,0.046611,-0.026579
7.764620,2.968635,2.949814,0.046293,-0.027117
7.769619,2.968866,2.949580,0.045971,-0.029098
7.774619,2.969095,2.949405,0.045643,-0.029592
7.779619,2.969322,2.948675,0.045307,-0.037720
7.784618,2.969547,2.948448,0.044965,-0.038025
7.789618,2.969771,2.947967,0.044620,-0.042333
7.794618,2.969993,2.947712,0.044269,-0.042546
7.799617,2.970213,2.947867,0.043915,-0.038725
7.804617,2.970432,2.947634,0.043562,-0.039042
7.809617,2.970649,2.947040,0.043210,-0.044487
7.814616,2.970864,2.946772,0.042854,-0.044680
7.819616,2.971077,2.946370,0.042492,-0.047441
7.824615,2.971288,2.946085,0.042127,-0.047589
7.829615,2.971498,2.945712,0.041765,-0.049785
7.834615,2.971705,2.945413,0.041405,-0.049884
7.839614,2.971911,2.944664,0.041042,-0.056178
7.844614,2.972116,2.944327,0.040682,-0.056144
7.849614,2.972318,2.944124,0.040327,-0.055873
7.854613,2.972518,2.943789,0.039976,-0.055841
7.859613,2.972717,2.944211,0.039629,-0.048779
7.864613,2.972914,2.943918,0.039283,-0.048889
7.869612,2.973110,2.944825,0.038943,-0.037125
7.874612,2.973303,2.944602,0.038611,-0.037463
7.879611,2.973495,2.944295,0.038288,-0.039339
7.884611,2.973686,2.944059,0.037974,-0.039624
7.889611,2.973875,2.943326,0.037674,-0.045795
7.894610,2.974063,2.943051,0.037387,-0.045936
7.899610,2.974249,2.943732,0.037114,-0.037110
7.904610,2.974434,2.943509,0.036851,-0.037383
7.909609,2.974617,2.943701,0.036597,-0.034076
7.914609,2.974799,2.943496,0.036351,-0.034390
7.919609,2.974980,2.943331,0.036112,-0.034864
7.924608,2.975160,2.943122,0.035880,-0.035156
7.929608,2.975339,2.943004,0.035650,-0.035118
7.934608,2.975517,2.942793,0.035424,-0.035403
7.939607,2.975693,2.943718,0.035199,-0.025130
7.944607,2.975868,2.943566,0.034976,-0.025588
7.949606,2.976043,2.943283,0.034755,-0.027639
7.954606,2.976216,2.943116,0.034536,-0.028060
7.959606,2.976388,2.943181,0.034321,-0.026639
7.964605,2.976558,2.943020,0.034107,-0.027066
7.969605,2.976728,2.942519,0.033890,-0.031076
7.974605,2.976897,2.942332,0.033670,-0.031459
7.979604,2.977065,2.942309,0.033459,-0.030738
7.984604,2.977232,2.942124,0.033259,-0.031114
7.989604,2.977397,2.940958,0.033069,-0.040970
7.994603,2.977562,2.940712,0.032887,-0.041167
7.999603,2.977726,2.940134,0.032706,-0.045061
8.004604,2.977889,2.939863,0.032520,-0.045199
8.009606,2.978051,2.939003,0.032328,-0.051397
8.014608,2.978212,2.938695,0.032105,-0.051462
8.019610,2.978372,2.939111,0.031806,-0.046034
8.024612,2.978529,2.938835,0.031346,-0.046379
8.029614,2.978684,2.938376,0.030624,-0.049150
8.034616,2.978834,2.938080,0.029527,-0.050088
8.039618,2.978977,2.937380,0.027931,-0.055370
8.044621,2.979110,2.937044,0.025715,-0.057474
8.049623,2.979231,2.936272,0.022796,-0.064030
8.054625,2.979334,2.935881,0.019107,-0.067761
8.059627,2.979416,2.934935,0.014622,-0.076604
8.064629,2.979474,2.934465,0.009360,-0.082111
8.069631,2.979502,2.934875,0.003256,-0.080127
8.074633,2.979498,2.934380,-0.003673,-0.087731
8.079635,2.979457,2.933943,-0.011414,-0.094139
8.084637,2.979374,2.933360,-0.019967,-0.103635
8.089639,2.979247,2.932977,-0.029418,-0.110358
8.094641,2.979069,2.932292,-0.039870,-0.122080
8.099643,2.978836,2.930736,-0.051322,-0.139795
8.104645,2.978543,2.929869,-0.063692,-0.153739
8.109647,2.978184,2.929510,-0.077048,-0.161498
8.114649,2.977757,2.928509,-0.091379,-0.177777
8.119651,2.977253,2.928292,-0.106784,-0.185115
8.124653,2.976671,2.927144,-0.123232,-0.204000
8.129655,2.976002,2.926835,-0.140698,-0.212874
8.134657,2.975245,2.925516,-0.159050,-0.234105
8.139659,2.974391,2.923595,-0.178520,-0.257658
8.144661,2.973437,2.922002,-0.198974,-0.281339
8.149663,2.972379,2.920541,-0.220404,-0.300741
8.154665,2.971210,2.918685,-0.242922,-0.326729
8.159667,2.969925,2.916523,-0.266510,-0.352418
8.164669,2.968519,2.914352,-0.290922,-0.380769
8.169671,2.966990,2.913704,-0.315950,-0.392417
8.174673,2.965333,2.911289,-0.341590,-0.422383
8.179675,2.963546,2.910415,-0.368347,-0.435919
8.184677,2.961621,2.907734,-0.396167,-0.468542
8.189679,2.959555,2.906307,-0.424676,-0.486830
8.194681,2.957344,2.903317,-0.453844,-0.521200
8.199683,2.954985,2.901977,-0.483849,-0.538121
8.204685,2.952475,2.898676,-0.514556,-0.574482
8.209687,2.949808,2.897501,-0.546020,-0.589485
8.214689,2.946981,2.893888,-0.578310,-0.627847
8.219691,2.943991,2.891557,-0.611238,-0.652253
8.224693,2.940835,2.887564,-0.644786,-0.692132
8.229695,2.937509,2.884891,-0.678782,-0.718103
8.234697,2.934011,2.880500,-0.713349,-0.759348
8.239699,2.930340,2.877790,-0.748310,-0.784150
8.244701,2.926491,2.873000,-0.784072,-0.826815
8.249703,2.922463,2.869830,-0.820156,-0.854181
8.254705,2.918253,2.864618,-0.856505,-0.897786
8.259707,2.913861,2.861799,-0.893251,-0.920523
8.264709,2.909283,2.856188,-0.930212,-0.964877
8.269711,2.904521,2.851184,-0.967269,-1.003585
8.274714,2.899574,2.845073,-1.004217,-1.047981
8.279716,2.894442,2.840971,-1.041107,-1.076486
8.284718,2.889125,2.834423,-1.078401,-1.121115
8.289720,2.883621,2.829940,-1.115671,-1.150690
8.294722,2.877931,2.822946,-1.152868,-1.195382
8.299724,2.872055,2.818039,-1.190077,-1.225873
8.304726,2.865993,2.810595,-1.227473,-1.270697
8.309728,2.859743,2.804496,-1.264932,-1.308074
8.314730,2.853306,2.796557,-1.302446,-1.353077
8.319732,2.846681,2.790765,-1.339780,-1.385542
8.324734,2.839870,2.782362,-1.377274,-1.430351
8.329736,2.832871,2.775320,-1.414923,-1.469718
8.334738,2.825684,2.766412,-1.452366,-1.514499
8.339740,2.818310,2.760950,-1.489545,-1.539806
8.344742,2.810751,2.751623,-1.526512,-1.584083
8.349744,2.803008,2.746748,-1.563483,-1.603362
8.354746,2.795080,2.737040,-1.600114,-1.647453
8.359748,2.786970,2.731006,-1.636449,-1.672604
8.364750,2.778679,2.720883,-1.672819,-1.716290
8.369752,2.770207,2.714649,-1.708817,-1.740879
8.374754,2.761556,2.704118,-1.744410,-1.783696
8.379756,2.752728,2.696376,-1.779591,-1.815672
8.384758,2.743725,2.685398,-1.814614,-1.857667
8.389760,2.734547,2.677794,-1.849505,-1.886521
8.394762,2.725196,2.666392,-1.884099,-1.928138
8.399764,2.715671,2.658326,-1.918689,-1.957879
8.404766,2.705975,2.646496,-1.952839,-1.998934
8.409768,2.696110,2.638524,-1.986405,-2.025561
8.414770,2.686078,2.626291,-2.019595,-2.065531
8.419772,2.675882,2.616149,-2.052396,-2.102645
8.424774,2.665523,2.603456,-2.084631,-2.141264
8.429776,2.655004,2.594739,-2.116557,-2.167442
8.434778,2.644326,2.581658,-2.148203,-2.205356
8.439780,2.633491,2.572964,-2.179284,-2.229390
8.444782,2.622504,2.559515,-2.209608,-2.265814
8.449784,2.611366,2.550528,-2.239706,-2.289283
8.454786,2.600077,2.536720,-2.269708,-2.325255
8.459788,2.588639,2.526042,-2.299259,-2.355794
8.464790,2.577054,2.511837,-2.328834,-2.390957
8.469792,2.565322,2.503332,-2.358265,-2.409065
8.474794,2.553443,2.488807,-2.387360,-2.443947
8.479796,2.541420,2.479322,-2.416111,-2.465424
8.484798,2.529254,2.464462,-2.444477,-2.499443
8.489800,2.516946,2.454335,-2.472804,-2.522537
8.494802,2.504498,2.439132,-2.500905,-2.556193
8.499804,2.491909,2.429438,-2.528944,-2.576186
8.504807,2.479181,2.413914,-2.556585,-2.609366
8.509809,2.466316,2.403147,-2.583843,-2.632480
8.514811,2.453316,2.387287,-2.610812,-2.664830
8.519813,2.440182,2.376395,-2.637596,-2.687031
8.524815,2.426914,2.360209,-2.664080,-2.718816
8.529817,2.413515,2.348650,-2.690428,-2.742390
8.534819,2.399985,2.332133,-2.716387,-2.773506
8.539821,2.386326,2.320777,-2.742104,-2.794900
8.544823,2.372539,2.303946,-2.767619,-2.825349
8.549825,2.358625,2.292490,-2.792828,-2.845896
8.554827,2.344586,2.275354,-2.817743,-2.875628
8.559829,2.330423,2.264229,-2.842227,-2.893832
8.564831,2.316140,2.246808,-2.866253,-2.922615
8.569833,2.301737,2.234798,-2.890027,-2.942452
8.574835,2.287216,2.217087,-2.913626,-2.970566
8.579837,2.272578,2.205810,-2.937117,-2.987517
8.584839,2.257822,2.187829,-2.960511,-3.015478
8.589841,2.242950,2.176273,-2.983604,-3.032562
8.594843,2.227963,2.158023,-3.006682,-3.060166
8.599845,2.212860,2.145664,-3.029774,-3.078806
8.604847,2.197643,2.127137,-3.052489,-3.106073
8.609849,2.182313,2.114589,-3.074959,-3.124204
8.614851,2.166872,2.095790,-3.097114,-3.150789
8.619853,2.151321,2.083101,-3.119067,-3.168374
8.624855,2.135659,2.064038,-3.141022,-3.194552
8.629857,2.119889,2.051038,-3.162927,-3.212370
8.634859,2.104009,2.031712,-3.184630,-3.238297
8.639861,2.088022,2.018911,-3.206124,-3.255146
8.644863,2.071927,1.999329,-3.227426,-3.280613
8.649865,2.055726,1.986165,-3.248594,-3.297489
8.654867,2.039420,1.966330,-3.269562,-3.322578
8.659869,2.023010,1.953033,-3.290199,-3.339028
8.664871,2.006498,1.932950,-3.310644,-3.363425
8.669873,1.989884,1.919459,-3.330872,-3.379519
8.674875,1.973170,1.899134,-3.351012,-3.403534
8.679877,1.956354,1.885749,-3.371145,-3.419575
8.684879,1.939438,1.865183,-3.391253,-3.443587
8.689881,1.922422,1.851349,-3.411123,-3.459443
8.694883,1.905308,1.830546,-3.430695,-3.482865
8.699885,1.888096,1.816784,-3.449988,-3.498408
8.704887,1.870789,1.795748,-3.469032,-3.521215
8.709889,1.853387,1.781698,-3.487964,-3.536381
8.714891,1.835891,1.760435,-3.506645,-3.558757
8.719893,1.818302,1.746121,-3.525149,-3.573373
8.724895,1.800621,1.724637,-3.543544,-3.595401
8.729897,1.782849,1.710478,-3.561888,-3.610544
8.734900,1.764984,1.688771,-3.580175,-3.632420
8.739902,1.747029,1.674308,-3.598326,-3.647145
8.744904,1.728983,1.652382,-3.616501,-3.668901
8.749906,1.710846,1.637655,-3.634593,-3.683301
8.754908,1.692619,1.615512,-3.652467,-3.704736
8.759910,1.674304,1.600825,-3.670198,-3.719475
8.764912,1.655900,1.578466,-3.687843,-3.740676
8.769914,1.637408,1.563369,-3.705370,-3.754207
8.774916,1.618829,1.540802,-3.722736,-3.775071
8.779918,1.600164,1.525630,-3.739828,-3.788470
8.784920,1.581414,1.502858,-3.756821,-3.808809
8.789922,1.562579,1.487638,-3.773668,-3.822425
8.794924,1.543660,1.464663,-3.790510,-3.842596
8.799926,1.524657,1.449190,-3.807271,-3.855273
8.804928,1.505571,1.426018,-3.823919,-3.875170
8.809930,1.486402,1.410520,-3.840416,-3.888477
8.814932,1.467151,1.387150,-3.856674,-3.907964
8.819934,1.447819,1.371455,-3.872760,-3.920140
8.824936,1.428407,1.347896,-3.888770,-3.939240
8.829938,1.408916,1.332132,-3.904563,-3.951881
8.834940,1.389346,1.308383,-3.920212,-3.970550
8.839942,1.369698,1.292479,-3.935849,-3.982744
8.844944,1.349972,1.268545,-3.951509,-4.001362
8.849946,1.330168,1.252517,-3.966937,-4.013310
8.854948,1.310287,1.228401,-3.982174,-4.031408
8.859950,1.290331,1.212279,-3.997178,-4.044312
8.864952,1.270301,1.187978,-4.011889,-4.061898
8.869954,1.250198,1.171718,-4.026523,-4.073380
8.874956,1.230021,1.147243,-4.041134,-4.090791
8.879958,1.209772,1.130866,-4.055624,-4.102769
8.884960,1.189451,1.106215,-4.069835,-4.119758
8.889962,1.169060,1.089713,-4.083958,-4.131777
8.894964,1.148597,1.064888,-4.098179,-4.148735
8.899966,1.128064,1.048254,-4.112347,-4.161268
8.904968,1.107460,1.023253,-4.126305,-4.178009
8.909970,1.086787,1.006514,-4.140231,-4.189611
8.914972,1.066044,0.981343,-4.154042,-4.206168
8.919974,1.045233,0.964503,-4.167650,-4.217155
8.924976,1.024355,0.939167,-4.181101,-4.233277
8.929978,1.003409,0.922259,-4.194514,-4.243354
8.934980,0.982396,0.896767,-4.207796,-4.259190
8.939982,0.961318,0.879732,-4.220870,-4.269401
8.944984,0.940175,0.854084,-4.233889,-4.284974
8.949986,0.918966,0.836993,-4.246865,-4.294372
8.954988,0.897693,0.811196,-4.259778,-4.309754
8.959991,0.876356,0.793971,-4.272530,-4.319542
8.964993,0.854955,0.768024,-4.285128,-4.334507
8.969995,0.833492,0.750743,-4.297704,-4.343583
8.974997,0.811966,0.724652,-4.310167,-4.358399
8.979999,0.790378,0.707224,-4.322518,-4.367996
8.985001,0.768729,0.680987,-4.334680,-4.382420
8.990003,0.747019,0.663416,-4.346706,-4.392336
8.995005,0.725250,0.637033,-4.358785,-4.406629
9.000007,0.703420,0.619331,-4.370735,-4.416918
9.005009,0.681531,0.592802,-4.382615,-4.431013
9.010011,0.659582,0.575172,-4.394603,-4.439195
9.015013,0.637572,0.548508,-4.406823,-4.453627
9.020015,0.615501,0.530717,-4.419010,-4.462904
9.025017,0.593370,0.503911,-4.430984,-4.477198
9.030019,0.571181,0.485982,-4.442474,-4.486547
9.035021,0.548936,0.459036,-4.453268,-4.499632
9.040023,0.526639,0.441128,-4.463363,-4.506619
9.045025,0.504293,0.414065,-4.472757,-4.518068
9.050027,0.481904,0.395960,-4.481341,-4.525382
9.055029,0.459473,0.368789,-4.489005,-4.534812
9.060031,0.437008,0.350616,-4.495785,-4.540724
9.065033,0.414511,0.323356,-4.501669,-4.548034
9.070035,0.391987,0.305190,-4.506626,-4.551826
9.075037,0.369442,0.277869,-4.510678,-4.556936
9.080039,0.346878,0.259662,-4.513828,-4.559354
9.085041,0.324302,0.232300,-4.516026,-4.562275
9.090043,0.301718,0.214042,-4.517236,-4.563536
9.095045,0.279131,0.186659,-4.517443,-4.564105
9.100047,0.256546,0.168417,-4.516629,-4.563514
9.105049,0.233968,0.141039,-4.514785,-4.561643
9.110051,0.211402,0.122876,-4.511897,-4.558666
9.115053,0.188854,0.095532,-4.508003,-4.554315
9.120055,0.166328,0.077293,-4.503050,-4.550841
9.125057,0.143831,0.050001,-4.497046,-4.543966
9.130059,0.121366,0.031732,-4.490008,-4.539610
9.135061,0.098940,0.004513,-4.481936,-4.530244
9.140063,0.076557,-0.013743,-4.472829,-4.524621
9.145065,0.054223,-0.040868,-4.462659,-4.512787
9.150067,0.031943,-0.058900,-4.451399,-4.503924
9.155069,0.009722,-0.085896,-4.439099,-4.489536
9.160071,-0.012434,-0.103848,-4.425922,-4.479220
9.165073,-0.034522,-0.130690,-4.411909,-4.462718
9.170075,-0.056537,-0.148559,-4.397027,-4.451275
9.175077,-0.078475,-0.175230,-4.381203,-4.432604
9.180079,-0.100331,-0.193008,-4.364510,-4.419926
9.185081,-0.122102,-0.219487,-4.347100,-4.399285
9.190084,-0.143783,-0.237099,-4.328695,-4.385011
9.195086,-0.165369,-0.263364,-4.309476,-4.362132
9.200088,-0.186857,-0.280803,-4.289647,-4.346498
9.205090,-0.208243,-0.306833,-4.268877,-4.321821
9.210092,-0.229523,-0.324177,-4.247066,-4.305040
9.215094,-0.250690,-0.349954,-4.224413,-4.278050
9.220096,-0.271743,-0.367107,-4.201118,-4.259959
9.225098,-0.292676,-0.392610,-4.176965,-4.231178
9.230100,-0.313487,-0.409573,-4.152195,-4.211827
9.235102,-0.334172,-0.434784,-4.126907,-4.181632
9.240104,-0.354729,-0.451522,-4.100930,-4.161119
9.245106,-0.375155,-0.476426,-4.074691,-4.129705
9.250108,-0.395448,-0.492969,-4.047794,-4.108512
9.255110,-0.415605,-0.517555,-4.020327,-4.075726
9.260112,-0.435623,-0.533779,-3.992223,-4.053029
9.265114,-0.455498,-0.558029,-3.963603,-4.018757
9.270116,-0.475230,-0.574062,-3.934774,-3.995620
9.275118,-0.494816,-0.597966,-3.905635,-3.960673
9.280120,-0.514256,-0.613808,-3.876227,-3.937256
9.285122,-0.533549,-0.637360,-3.846733,-3.901779
9.290124,-0.552694,-0.652913,-3.817106,-3.877974
9.295126,-0.571690,-0.676109,-3.787359,-3.842186
9.300128,-0.590538,-0.691417,-3.757634,-3.818203
9.305130,-0.609236,-0.714254,-3.727866,-3.782352
9.310132,-0.627786,-0.729315,-3.697745,-3.758152
9.315134,-0.646183,-0.751790,-3.667441,-3.721565
9.320136,-0.664430,-0.766630,-3.637387,-3.697349
9.325138,-0.682527,-0.788742,-3.607302,-3.661110
9.330140,-0.700474,-0.803286,-3.577464,-3.637076
9.335142,-0.718271,-0.825036,-3.547530,-3.600921
9.340144,-0.735920,-0.839428,-3.517619,-3.576878
9.345146,-0.753418,-0.860816,-3.487662,-3.540660
9.350148,-0.770767,-0.874996,-3.458004,-3.516631
9.355150,-0.787969,-0.896025,-3.428627,-3.481163
9.360152,-0.805023,-0.909940,-3.399127,-3.457424
9.365154,-0.821930,-0.930613,-3.369542,-3.421705
9.370156,-0.838690,-0.944245,-3.340250,-3.398124
9.375158,-0.855304,-0.964563,-3.311104,-3.362931
9.380160,-0.871772,-0.977971,-3.282110,-3.339635
9.385162,-0.888096,-0.997939,-3.253128,-3.304568
9.390164,-0.904275,-1.011087,-3.224373,-3.281569
9.395166,-0.920311,-1.030707,-3.195817,-3.247019
9.400168,-0.936206,-1.043664,-3.167675,-3.224336
9.405170,-0.951961,-1.062942,-3.139913,-3.190716
9.410172,-0.967577,-1.075688,-3.112404,-3.168390
9.415174,-0.983058,-1.094633,-3.085386,-3.135603
9.420177,-0.998404,-1.107152,-3.058579,-3.113957
9.425179,-1.013618,-1.125772,-3.032202,-3.081955
9.430181,-1.028701,-1.138087,-3.006079,-3.060750
9.435183,-1.043654,-1.156389,-2.980298,-3.029435
9.440185,-1.058478,-1.168482,-2.954480,-3.008664
9.445187,-1.073173,-1.186471,-2.928875,-2.977570
9.450189,-1.087741,-1.198350,-2.903392,-2.957202
9.455191,-1.102183,-1.216032,-2.878432,-2.926828
9.460193,-1.116501,-1.227726,-2.853900,-2.906830
9.465195,-1.130697,-1.245108,-2.829479,-2.877250
9.470197,-1.144772,-1.256600,-2.805287,-2.857557
9.475199,-1.158727,-1.273687,-2.781622,-2.828790
9.480201,-1.172565,-1.284980,-2.758362,-2.810059
9.485203,-1.186288,-1.301784,-2.735487,-2.782258
9.490205,-1.199898,-1.312896,-2.712789,-2.763897
9.495207,-1.213395,-1.329424,-2.690487,-2.736733
9.500209,-1.226781,-1.340353,-2.668233,-2.718758
9.505211,-1.240056,-1.356612,-2.646270,-2.692037
9.510213,-1.253222,-1.367364,-2.624654,-2.674609
9.515215,-1.266281,-1.383359,-2.603113,-2.648467
9.520217,-1.279233,-1.393936,-2.581668,-2.631160
9.525219,-1.292077,-1.409671,-2.560401,-2.605307
9.530221,-1.304816,-1.420069,-2.539429,-2.588006
9.535223,-1.317451,-1.435547,-2.518674,-2.562825
9.540225,-1.329982,-1.445780,-2.498167,-2.546144
9.545227,-1.342412,-1.461008,-2.477991,-2.521602
9.550229,-1.354743,-1.471079,-2.458219,-2.505589
9.555231,-1.366975,-1.486065,-2.438645,-2.481874
9.560233,-1.379110,-1.495979,-2.419161,-2.466199
9.565235,-1.391147,-1.510729,-2.399828,-2.442745
9.570237,-1.403089,-1.520513,-2.380695,-2.428302
9.575239,-1.414936,-1.535036,-2.361750,-2.405267
9.580241,-1.426688,-1.544645,-2.343038,-2.390248
9.585243,-1.438348,-1.558942,-2.324573,-2.367785
9.590245,-1.449916,-1.568397,-2.306296,-2.352964
9.595247,-1.461393,-1.582471,-2.288096,-2.330888
9.600249,-1.472779,-1.591779,-2.269972,-2.316225
9.605251,-1.484076,-1.605633,-2.252167,-2.294557
9.610253,-1.495284,-1.614798,-2.234651,-2.280362
9.615255,-1.506405,-1.628438,-2.217346,-2.259351
9.620257,-1.517441,-1.637493,-2.200380,-2.246372
9.625259,-1.528392,-1.650930,-2.183629,-2.226016
9.630261,-1.539261,-1.659816,-2.166998,-2.212443
9.635263,-1.550047,-1.673051,-2.150681,-2.192599
9.640265,-1.560751,-1.681809,-2.134426,-2.179448
9.645267,-1.571375,-1.694847,-2.118284,-2.159885
9.650270,-1.581918,-1.703465,-2.102307,-2.146777
9.655272,-1.592382,-1.716307,-2.086503,-2.127586
9.660274,-1.602768,-1.724773,-2.070949,-2.114311
